raw_row_number,date,time,location,county_name,subject_age,subject_race,subject_sex,officer_id_hash,department_name,type,arrest_made,citation_issued,warning_issued,outcome,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,search_basis,reason_for_frisk,reason_for_search,reason_for_stop,raw_Ethnicity,raw_Race,raw_action_description
19179522,2015-03-27,07:30:00,"nan, Durham County",Durham County,38,white,female,dbdd0133c4,Durham Police Department,vehicular,FALSE,FALSE,TRUE,warning,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Speed Limit Violation,N,W,Verbal Warning
19179523,2015-03-27,07:45:00,"nan, Durham County",Durham County,25,black,female,07ca9fd59e,Durham Police Department,vehicular,FALSE,TRUE,FALSE,citation,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Speed Limit Violation,N,B,Citation Issued
19179524,2015-03-27,08:10:00,"nan, Durham County",Durham County,54,white,male,07ca9fd59e,Durham Police Department,vehicular,FALSE,TRUE,FALSE,citation,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Speed Limit Violation,N,W,Citation Issued
19179525,2015-03-27,08:25:00,"nan, Durham County",Durham County,48,black,female,07ca9fd59e,Durham Police Department,vehicular,FALSE,TRUE,FALSE,citation,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Speed Limit Violation,N,B,Citation Issued
19179526,2015-03-27,08:40:00,"nan, Durham County",Durham County,22,white,male,e9dcbbe80e,Durham Police Department,vehicular,FALSE,FALSE,TRUE,warning,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Safe Movement Violation,N,W,Written Warning
19179527,2015-03-27,08:59:00,"nan, Durham County",Durham County,22,white,female,e9dcbbe80e,Durham Police Department,vehicular,FALSE,FALSE,TRUE,warning,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Safe Movement Violation,N,W,Written Warning
19179529,2015-03-27,10:08:00,"nan, Durham County",Durham County,58,white,male,e9dcbbe80e,Durham Police Department,vehicular,FALSE,FALSE,TRUE,warning,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Safe Movement Violation,N,W,Written Warning
19179530,2015-03-27,13:36:00,"nan, Durham County",Durham County,39,white,female,99c49e1fd1,Durham Police Department,vehicular,FALSE,FALSE,TRUE,warning,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Vehicle Regulatory Violation,N,W,Verbal Warning
19179531,2015-03-27,13:53:00,"nan, Durham County",Durham County,54,white,male,f6b9c2fe4d,Durham Police Department,vehicular,FALSE,FALSE,TRUE,warning,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Safe Movement Violation,N,W,Verbal Warning
19179532,2015-03-27,14:04:00,"nan, Durham County",Durham County,63,black,female,43578191ea,Durham Police Department,vehicular,FALSE,FALSE,TRUE,warning,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Vehicle Regulatory Violation,N,B,Verbal Warning
19179533,2015-03-27,10:45:00,"nan, Durham County",Durham County,60,black,male,feb2107afd,Durham Police Department,vehicular,FALSE,TRUE,FALSE,citation,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Vehicle Regulatory Violation,N,B,Citation Issued
19179534,2015-03-27,08:50:00,"nan, Durham County",Durham County,27,white,male,05f1e9e107,Durham Police Department,vehicular,FALSE,FALSE,TRUE,warning,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Other Motor Vehicle Violation,N,W,Verbal Warning
19179535,2015-03-27,13:00:00,"nan, Durham County",Durham County,41,white,male,05f1e9e107,Durham Police Department,vehicular,FALSE,FALSE,TRUE,warning,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Stop Light/Sign Violation,N,W,Verbal Warning
19179536,2015-03-27,14:00:00,"nan, Durham County",Durham County,50,black,female,4eadfd9a7a,Durham Police Department,vehicular,FALSE,FALSE,TRUE,warning,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Vehicle Regulatory Violation,N,B,Verbal Warning
19179537,2015-03-27,14:49:00,"nan, Durham County",Durham County,34,black,male,4eadfd9a7a,Durham Police Department,vehicular,FALSE,FALSE,TRUE,warning,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Vehicle Equipment Violation,N,B,Verbal Warning
19179538,2015-03-27,15:30:00,"nan, Durham County",Durham County,31,black,male,9914d15a92,Durham Police Department,vehicular,FALSE,FALSE,TRUE,warning,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Vehicle Equipment Violation,N,B,Verbal Warning
19179539,2015-03-27,15:30:00,"nan, Durham County",Durham County,22,white,female,07ca9fd59e,Durham Police Department,vehicular,FALSE,TRUE,FALSE,citation,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Speed Limit Violation,N,W,Citation Issued
19179540,2015-03-27,00:20:00,"nan, Durham County",Durham County,21,black,male,ce747410a8,Durham Police Department,vehicular,FALSE,TRUE,FALSE,citation,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Stop Light/Sign Violation,N,B,Citation Issued
19179541,2015-03-27,16:00:00,"nan, Durham County",Durham County,27,white,male,4eadfd9a7a,Durham Police Department,vehicular,FALSE,FALSE,TRUE,warning,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Vehicle Equipment Violation,N,W,Written Warning
19179542,2015-03-27,16:30:00,"nan, Durham County",Durham County,76,black,male,07ca9fd59e,Durham Police Department,vehicular,FALSE,FALSE,TRUE,warning,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Speed Limit Violation,N,B,Verbal Warning
19179543,2015-03-27,15:00:00,"nan, Durham County",Durham County,21,black,female,5f4489aba1,Durham Police Department,vehicular,FALSE,TRUE,FALSE,citation,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Vehicle Equipment Violation,N,B,Citation Issued
19179544,2015-03-27,15:24:00,"nan, Durham County",Durham County,27,black,female,f6e97b759c,Durham Police Department,vehicular,FALSE,TRUE,FALSE,citation,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Vehicle Regulatory Violation,N,B,Citation Issued
19179545,2015-03-27,15:52:00,"nan, Durham County",Durham County,24,black,female,f6e97b759c,Durham Police Department,vehicular,FALSE,FALSE,TRUE,warning,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Vehicle Regulatory Violation,N,B,Verbal Warning
19179546,2015-03-27,16:18:00,"nan, Durham County",Durham County,28,black,male,f6e97b759c,Durham Police Department,vehicular,FALSE,FALSE,TRUE,warning,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Vehicle Regulatory Violation,N,B,Written Warning
19179547,2015-03-27,08:55:00,"nan, Durham County",Durham County,41,white,female,8fbd51c440,Durham Police Department,vehicular,FALSE,FALSE,TRUE,warning,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Speed Limit Violation,N,W,Verbal Warning
19179548,2015-03-27,17:07:00,"nan, Durham County",Durham County,23,black,male,e0a61c52a8,Durham Police Department,vehicular,FALSE,TRUE,FALSE,citation,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Vehicle Regulatory Violation,N,B,Citation Issued
19179549,2015-03-27,17:57:00,"nan, Durham County",Durham County,20,white,female,8aba03620f,Durham Police Department,vehicular,FALSE,TRUE,FALSE,citation,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Vehicle Regulatory Violation,N,W,Citation Issued
19179550,2015-03-27,18:33:00,"nan, Durham County",Durham County,23,black,male,c9e01c5261,Durham Police Department,vehicular,FALSE,FALSE,TRUE,warning,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Vehicle Regulatory Violation,N,B,Verbal Warning
19179647,2015-03-27,20:00:00,"nan, Durham County",Durham County,44,black,female,29cac8da9f,Durham Police Department,vehicular,FALSE,FALSE,TRUE,warning,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Stop Light/Sign Violation,N,B,Verbal Warning
19179648,2015-03-27,20:04:00,"nan, Durham County",Durham County,41,hispanic,male,8fc014d629,Durham Police Department,vehicular,FALSE,TRUE,FALSE,citation,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Investigation,H,W,Citation Issued
19179649,2015-03-27,20:10:00,"nan, Durham County",Durham County,32,black,male,3f9440b65c,Durham Police Department,vehicular,FALSE,FALSE,TRUE,warning,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Vehicle Equipment Violation,N,B,Written Warning
19179650,2015-03-27,20:15:00,"nan, Durham County",Durham County,31,black,male,c3ebd93303,Durham Police Department,vehicular,FALSE,TRUE,FALSE,citation,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Stop Light/Sign Violation,N,B,Citation Issued
19179651,2015-03-27,20:30:00,"nan, Durham County",Durham County,30,black,female,3f9440b65c,Durham Police Department,vehicular,FALSE,FALSE,TRUE,warning,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Vehicle Equipment Violation,N,B,Verbal Warning
19179652,2015-03-27,21:10:00,"nan, Durham County",Durham County,64,black,male,29cac8da9f,Durham Police Department,vehicular,FALSE,FALSE,TRUE,warning,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Safe Movement Violation,N,B,Verbal Warning
19179653,2015-03-27,21:50:00,"nan, Durham County",Durham County,28,black,male,b44d35ccda,Durham Police Department,vehicular,FALSE,FALSE,TRUE,warning,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Vehicle Equipment Violation,N,B,Verbal Warning
19179654,2015-03-27,22:00:00,"nan, Durham County",Durham County,20,hispanic,male,3f9440b65c,Durham Police Department,vehicular,FALSE,TRUE,FALSE,citation,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Vehicle Regulatory Violation,H,W,Citation Issued
19179657,2015-03-27,13:14:00,"nan, Durham County",Durham County,39,black,female,5d8b03f925,Durham Police Department,vehicular,FALSE,TRUE,FALSE,citation,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Stop Light/Sign Violation,N,B,Citation Issued
19179661,2015-03-27,20:20:00,"nan, Durham County",Durham County,25,black,male,c3ebd93303,Durham Police Department,vehicular,FALSE,TRUE,FALSE,citation,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Vehicle Regulatory Violation,N,B,Citation Issued
19179833,2015-03-27,21:15:00,"nan, Durham County",Durham County,43,black,female,982c937d38,Durham Police Department,vehicular,FALSE,FALSE,TRUE,warning,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Checkpoint,N,B,Verbal Warning
19179834,2015-03-27,21:18:00,"nan, Durham County",Durham County,23,black,male,982c937d38,Durham Police Department,vehicular,FALSE,FALSE,TRUE,warning,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Checkpoint,N,B,Verbal Warning
19180243,2015-03-27,02:40:00,"nan, Durham County",Durham County,35,black,female,911d189236,Durham Police Department,vehicular,FALSE,TRUE,FALSE,citation,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Speed Limit Violation,N,B,Citation Issued
19180712,2015-03-27,01:34:00,"nan, Durham County",Durham County,25,black,male,8fc014d629,Durham Police Department,vehicular,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,probable cause,NA,Suspicious Movement,Vehicle Equipment Violation,N,B,Verbal Warning
19180713,2015-03-27,11:08:00,"nan, Durham County",Durham County,59,black,male,e0a61c52a8,Durham Police Department,vehicular,TRUE,FALSE,FALSE,arrest,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,other,NA,Suspicious Movement,Safe Movement Violation,N,B,On-View Arrest
19180714,2015-03-27,13:29:00,"nan, Durham County",Durham County,24,black,male,a02f1e5e87,Durham Police Department,vehicular,TRUE,FALSE,FALSE,arrest,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,probable cause,NA,Observation of Suspected Contraband,Vehicle Equipment Violation,N,B,On-View Arrest
19180715,2015-03-27,13:58:00,"nan, Durham County",Durham County,52,black,male,f6e97b759c,Durham Police Department,vehicular,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,consent,NA,Suspicious Movement,Vehicle Regulatory Violation,N,B,Citation Issued
19180716,2015-03-27,15:04:00,"nan, Durham County",Durham County,30,black,male,f6e97b759c,Durham Police Department,vehicular,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,probable cause,NA,Observation of Suspected Contraband,Vehicle Equipment Violation,N,B,Verbal Warning
19180717,2015-03-27,16:30:00,"nan, Durham County",Durham County,26,black,male,77570918b0,Durham Police Department,vehicular,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,probable cause,NA,Suspicious Movement,Investigation,N,B,Verbal Warning
19180725,2015-03-27,23:50:00,"nan, Durham County",Durham County,25,asian/pacific islander,male,a13cfe4c80,Durham Police Department,vehicular,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,probable cause,NA,Erratic/Suspicious Behavior,Stop Light/Sign Violation,N,A,Citation Issued
19180726,2015-03-27,11:30:00,"nan, Durham County",Durham County,19,black,male,37b4bc6cfe,Durham Police Department,vehicular,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,probable cause,NA,Suspicious Movement,Vehicle Regulatory Violation,N,B,No Action Taken
19180727,2015-03-27,11:58:00,"nan, Durham County",Durham County,33,hispanic,male,8fc014d629,Durham Police Department,vehicular,TRUE,FALSE,FALSE,arrest,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,probable cause,NA,Suspicious Movement,Vehicle Equipment Violation,H,W,On-View Arrest
